고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
7307,ko,금강바베큐치킨,https://korean.visitseoul.net/restaurants/금강바베큐치킨-KR/KOP007306?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007306,137-041 서울특별시 서초구 반포1동 746-9,06542 서울특별시 서초구 사평대로 349 (반포동) ,02-511-0976,,월~금 16:00 ~ 01:00 / 토 16:00 ~ 24:00,9호선 신논현역 1번 출구  ,,치킨 
13343,ko,삼호복집,https://korean.visitseoul.net/restaurants/삼호복집-KR/KOP013339?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013339,120-834 서울특별시 서대문구 창천동 62-11,03789 서울특별시 서대문구 연세로5다길 10 (창천동) ,02-337-9019,,11:30~21:30,2호선 신촌역 1번 출구  ,,복매운탕 맑은뚝배기 복고니
2759,ko,하늘아래뜰,https://korean.visitseoul.net/restaurants/하늘아래뜰/KOP002759?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002759,135-913 서울 강남구 역삼동 658-3 ,06136 서울 강남구 언주로107길 39 ,02-553-4163,http://www.skytteul.com,월~토 12:00 ~ 14:30 / 17:30 ~ 22:00,2호선 역삼역 7번 출구 7호선 학동역 2번 출구,한국어,"점심특선, 저녁특선, 하늘정식, 뜰정식"
26190,ko,낙원떡집,https://korean.visitseoul.net/restaurants/낙원떡집/KOP026190?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP026190, 서울 종로구 낙원동 9 ,03132 서울 종로구 삼일대로 438 (낙원동) ,02-732-5579,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=260,08:00~22:00,1?3?5호선 종로3가역 5번 출구에서 222m,,"두텁떡, 쑥떡, 모둠떡, 송편, 인절미"
13856,ko,장수식당,https://korean.visitseoul.net/restaurants/장수식당/KOP013854?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013854,138-864 서울특별시 송파구 잠실본동 252-11,05566 서울특별시 송파구 삼전로 95 (잠실동) ,02-415-4148,,11:00 ~ 15:00 / 17:00 ~ 22:00,9호선 삼전역 1번 출구,,"돼지고기구이 김치삼겹(1만2천원),두루치기(1만2천원), 오삼불고기(1만2천원), 볶음밥(2천원) "
3530,ko,딸기골분식,https://korean.visitseoul.net/restaurants/딸기골분식/KOP003526?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003526,120-160 서울 서대문구 대신동 84-8 84-8,03721 서울 서대문구 연대동문길 29 (대신동) ,02-363-5563,,07:00 ~ 21:30,2호선 이대역 2번 출구  ,,"육개장, 불고기돌솥밥, 돌솥제육덮밥, 뚝배기부대찌개, 순두부백반"
2677,ko,한우리한정식(강남),https://korean.visitseoul.net/restaurants/한우리한정식강남Hanwoori-Korea-Traditional-RestaurantGangnam/KOP002673?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002673,"135-010 서울 강남구 논현동 91-4 코오라빌딩 3,4,5층",06054 서울특별시 강남구 도산대로 308 (논현동) ,02-541-4270,http://han.hwrfood.com,11:30 ~ 22:00,7호선 강남구청역 3번 출구 7호선 학동역 10번 출구 ,"한국어, 영어, 중국어",한우숯불불고기정식 희망상차림 행복상차림
6789,ko,길손,https://korean.visitseoul.net/restaurants/길손/KOP006785?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006785, 서울특별시 강남구 신사동 574-8,06030 서울특별시 강남구 논현로175길 40 (신사동) ,02-546-1247,,매일 18:00 ~ 01:00  ,3호선 압구정역 4번 출구,,"닭날개꼬치, 모둠꼬치"
12577,ko,완차이,https://korean.visitseoul.net/restaurants/완차이/KOP012577?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012577,120-833 서울특별시 서대문구 창천동 5-35,03777 서울특별시 서대문구 명물길 50-7 (창천동) ,0507-1441-0302,,11:00 ~ 21:00,"경의중앙선, 2호선 신촌역 3번 출구  ",,"매운홍합, 짜장면, 짬뽕"
3582,ko,어양,https://korean.visitseoul.net/restaurants/어양/KOP003578?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003578,138-724 서울 송파구 방이동 45 45,05545 서울 송파구 위례성대로 14 (한미타워) 지하 1층,02-422-8886,http://www.a-yang.co.kr,"평일 11:30~15:00 / 17:30~22:00, 주말 11:30~15:00 / 17:30~21:30",8호선 몽촌토성역 2번 출구 9호선 한성백제역1번 출구  ,,"청증우럭찜/탕수우럭, 해물 누룽지, 새우 마요네즈소스, 삼선자장면, 두반주스, 런치코스, 디너코스"
6779,ko,주빌리쇼콜라띠에,https://korean.visitseoul.net/restaurants/주빌리쇼콜라띠에/KOP006775?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006775,150-734 서울 영등포구 여의도동 23-10 ,07325 서울 영등포구 국제금융로2길 24 (삼성생명(주)여의도빌딩) ,0507-1372-7221,http://www.jubileechocolatier.com,"평일 07:00~22:00, 주말 10:00~18:00","5호선 여의도역 3,4번 출구  ",,카페
38596,ko,보는 즐거움과 먹고 마시는 즐거움을 동시에 만족시킬 서울 속 독특한 패션 카페,,  ,  ,,,,,,
5079,ko,봉피양(방이점),https://korean.visitseoul.net/restaurants/봉피양방이점/KOP005079?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005079,138-835 서울 송파구 방이동 205-8 ,05639 서울 송파구 양재대로71길 1-4 (벽제갈비) ,02-415-5527,,매일 11:30~22:00,5호선(마천방면) 방이역 4번 출구 ,,"돼지本갈비, 한우떡갈비, 평양냉면"
23339,ko,라메흐꺄도,https://korean.visitseoul.net/restaurants/라메흐꺄도kr/KOP023339?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP023339,150-096 서울 영등포구 문래동6가 29 ,"07280 서울 영등포구 선유로17길 24 (문래동6가, 신일아르디세) ",0507-1379-5989,,10:00~21:20,5호선 양평역 400m이내,,"간장게장, 양념게장, 간장새우장"
2433,ko,그릴H,https://korean.visitseoul.net/restaurants/그릴H/KOP002430?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002430,135-517 서울특별시 강남구 청담동 92-8,06016 서울특별시 강남구 도산대로 439 (청담동) ,02-3446-5547,http://www.grillH.com,런치 11:30 ~ 15:00 디너 18:00 ~ 22:00  주말 런치 11:00~14:30 주말 디너 18:00~21:30,7호선 청담 8번 출구 분당선 압구정로데오 4번 출구 ,,"스테이크, 한국식바베큐"
5009,ko,르포트13,https://korean.visitseoul.net/restaurants/다이닝텐트/KOP005007?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005007,135-888 서울 강남구 신사동 525-13 525-13,06028 서울 강남구 압구정로4길 13-13 ,0507-1376-1533,,평일 11:30 - 24:00 주말 12:30 - 24:00 ,3호선 신사 8번 출구  ,,"프랑스식해물찜, 버섯크림리조또, 스파이시봉골레, 빠에야"
13252,ko,차마시는뜰,https://korean.visitseoul.net/restaurants/차마시는뜰-KR/KOP013250?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013250,110-230 서울특별시 종로구 삼청동 35-169,03052 서울특별시 종로구 북촌로11나길 26 (삼청동) ,02-722-7006,,"평일 12:00~21:00, 주말 11:00~21:00",3호선 안국 1번 출구  ,,전통 한옥을 개조
14897,ko,성산왕갈비,https://korean.visitseoul.net/restaurants/성산왕갈비/KOP014893?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014893,121-850 서울특별시 마포구 성산2동 450,"03936 서울특별시 마포구 월드컵북로 233  (성산동, 성산시영아파트) ",02-306-2001,,"평일 12:00~15:00, 17:00~21:00 / 주말 12:00~21:00",6호선 마포구청역 1번 출구,,
24316,ko,아르모니움,https://korean.visitseoul.net/restaurants/Harmonium-seoul-kr/KOP024316?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024316,140-887 서울 용산구 한남동 657-37 ,04401 서울 용산구 대사관로 33 (한남동) ,0507-1400-3972,,"12:00~15:00, 17:30~22:00",6호선 이태원역 3번출구 도보 12분 6호선 한강진역 3번출구 도보 15분,,"무크림 소스의 지중해식 문어구이, 이베리코 스테이크"
1779,ko,한옥 카페 연(緣) ,https://korean.visitseoul.net/restaurants/한옥-카페-연緣/KOP001779?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP001779,110-230 서울 종로구 삼청동 63-20 ,03053 서울 종로구 삼청로 84-3 (삼청동) ,02-734-3009,http://instagram.com/cafeyeon,13:00 ~ 22:30,3호선 안국역 1번 출구 도보 20분 ,,
2505,ko,놀부유황오리진흙구이(잠실점),https://korean.visitseoul.net/restaurants/놀부유황오리진흙구이잠실점--Nolboo-Sulfur-Duck-RestaurantJamsil/KOP002505?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002505, 서울 송파구 방이동 109-10 ,05549 서울 송파구 오금로 131 (방이동) ,02-425-5292,https://www.nolboo.co.kr/pages/brandintro/uhwang.asp,평일 11:30 ~ 16:00 / 17:00 ~ 22:00 주말 11:30 ~ 22:00,9호선 송파나루역 2번 출구,,"유황오리 진흙구이, 유황오리, 통오리훈제바베큐"
13743,ko,은주정,https://korean.visitseoul.net/restaurants/은주정/KOP013741?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013741, 서울 중구 주교동 43-23 43-23,04546 서울 중구 창경궁로8길 32 (주교동) ,02-2265-4669,,11:30 ~ 22:00,2호선 을지로4가역 4번 출구  ,,삼겹살 생고기김치찌개 생삼겹살
2653,ko,채운,https://korean.visitseoul.net/restaurants/채운/KOP002653?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002653,135-888 서울특별시 강남구 신사동 525-10,06028 서울특별시 강남구 논현로175길 107 (신사동) ,02-516-8837,,매일 11:30 ~ 22:00  (Break time 15:00 ~ 17:30) ,3호선 신사역 8번 출구,,"광동식 생선찜, 다진마늘튀긴새우, 가지와다진돼지고기냄비, 광동식 구운통닭 "
3164,ko,남포면옥(중구),https://korean.visitseoul.net/restaurants/남포면옥중구/KOP003160?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003160, 서울 중구 다동 125 ,04522 서울특별시 중구 을지로3길 24 (다동) ,02-777-2269,,월 ~ 금 11:30 ~ 22:00<br>토 ~ 일 11:30 ~ 21:00,"2호선 을지로입구역 1, 2번 출구 ",,"냉면, 갈비탕, 어복쟁반"
14767,ko,목멱산방,https://korean.visitseoul.net/restaurants/목멱산방-KR/KOP014763?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014763, 서울 중구 남산동2가 25-4 산 5-6,04629 서울 중구 퇴계로20길 71 (남산동2가) ,02-318-4790,https://mmmroom.co.kr/,11:00 ~ 20:00,4호선 명동역 2번 출구  ,,일반한식
2663,ko,궁나라냉면묵밥,https://korean.visitseoul.net/restaurants/궁나라냉면?묵밥--Gungnara-Naengmyeon-Mukbap/KOP002659?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002659, 서울 종로구 숭인동 56-38 56-38,"03109 서울 종로구 지봉로12길 6 (숭인동, 등원빌딩) ",02-744-4701,,10:00 ~ 21:00  ,6호선 창신역 4번 출구,,묵밥 물냉면 왕만두
10869,ko,미진,https://korean.visitseoul.net/restaurants/미진/KOP010868?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010868,110-121 서울특별시 종로구 종로1가 24,03157 서울특별시 종로구 종로 19 (종로1가) ,02-730-6198,,10:30 ~ 21:00,1호선 종각역 1번 출구  ,,메밀국수
14445,ko,양촌리 화로숯불구이,https://korean.visitseoul.net/restaurants/양촌리/KOP014445?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014445,135-854 서울 강남구 도곡동 411-10 ,06296 서울 강남구 남부순환로 2720 ,0507-1413-1284,, ,3호선 매봉역 4번 출구,,"양촌리 돼지갈지, 양촌리 삼겹살, 옛날식 김치지개, 양푼비빔밥"
3081,ko,낙원(메이필드호텔),https://korean.visitseoul.net/restaurants/낙원메이필드호텔--NakwonMayfield-Hotel/KOP003077?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003077,157-290 서울 강서구 외발산동 426 426,"07506 서울 강서구 방화대로 94 (외발산동, 메이필드호텔, 낙원가든) ",0507-1432-9011,http://www.mayfield.co.kr/kor/subPage.asp?subCode=RESTAURANTS&subStep=1,"11:30~14:30, 17:30~21:30",5호선 김포공항역 국내선 터미널 8번게이트 7번 승강장 셔틀버스 이용  ,,한우꽃등심 한우특선대갈비 한우특선양념대갈비
3122,ko,남문토방,https://korean.visitseoul.net/restaurants/남문토방추어탕--Nammuntobangchueotang/KOP003118?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003118, 서울 중구 남창동 30 202-3,04529 서울 중구 남대문시장길 45-3 (남창동) 지하 1층 ,02-778-6727,,10:00 ~ 22:00,4호선 회현역 7번출구 신세계백화점 골목 도보 3분거리  ,,"유황오리훈제샤브샤브, 유황오리더덕주물럭, 추어탕, 미꾸라지튀김"
3628,ko,무샤,https://korean.visitseoul.net/restaurants/무샤/KOP003624?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003624,137-806 서울 서초구 반포동 95-7 95-7,06576 서울 서초구 서래로 33 (반포동) ,0507-1410-8886,http://mushakorea.co.kr/,일~목 17:00 ~ 02:00 금~토 17:00 ~ 03:00,7호선 고속터미널역 5번 출구 9호선 신반포역 4번 출구,,"무샤모듬사시미, 닭목살숯불구이와미나리, 닭연골튀김"
11096,ko,국화정원,https://korean.visitseoul.net/restaurants/국화정원/KOP011093?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011093,136-823 서울특별시 성북구 성북동 264,02838 서울특별시 성북구 성북로 154 (성북동) ,0507-1361-0159,,12:00 ~ 15:00 / 17:00 ~ 21:30,4호선 한성대입구 5번 출구  ,,한정식
3418,ko,진동둔횟집,https://korean.visitseoul.net/restaurants/진동횟집/KOP003416?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003416,137-905 서울특별시 서초구 잠원동 36-32,06530 서울특별시 서초구 강남대로91길 18 (잠원동) ,02-544-2179,,12:00 ~ 22:00,7호선 논현역 6번 출구 ,,전어 멸치 세꼬시
14742,ko,언노운다이너,https://korean.visitseoul.net/restaurants/언노운다이너-kr/KOP014741?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014741,135-270 서울특별시 강남구 도곡동 423-7,06300 서울특별시 강남구 논현로28길 42 (도곡동) 2층,0507-1485-6674,https://www.instagram.com/unknown_diner/,11:30 ~ 15:00 / 17:30 ~ 22:00,3호선 매봉역 4번 출구  ,,"2인스테이크쉐어코스, 1++한우채끝스테이크200G, 알리오올리오 스파게티"
2596,ko,하쯔호,https://korean.visitseoul.net/restaurants/하쯔호/KOP002592?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002592,150-896 서울특별시 영등포구 여의도동 61,07345 서울특별시 영등포구 여의동로 213 (여의도동) 지하1층,02-780-1634,,"10:00~15:00, 17:30~22:00",9호선 샛강역 3번 출구,,"스시, 오마카세"
13622,ko,안성또순이,https://korean.visitseoul.net/restaurants/안성또순이/KOP013619?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013619,110-062 서울시 종로구 신문로2가 1-161 ,03175 서울특별시 종로구 경희궁길 18 (신문로2가) ,0507-1483-5670,,"평일 11:00~15:00, 17:00~21:00 / 토요일 11:00~20:00",5호선 광화문역 1번 출구  ,,일반한식
13657,ko,어반가든,https://korean.visitseoul.net/restaurants/어반가든/KOP013656?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013656,110-120 서울특별시 중구 정동 28-2,04516 서울특별시 중구 정동길 12-15 (정동) ,02-777-2254,,"월~토 11:30~22:00, 일 10:30~21:30",5호선 서대문역 5번출구  ,,
10766,ko,동강,https://korean.visitseoul.net/restaurants/동강/KOP010764?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010764,140-030 서울특별시 용산구 이촌동 302-68 풍원상가 114호,04427 서울특별시 용산구 이촌로 182 (이촌동) ,02-794-1033,,11:30 ~ 14:00 / 17:00 ~ 20:30,4호선 이촌역 4번 출구,,"유린기, 게살스프, 사품냉채, 산라탕, 사천탕면"
24586,ko,삼원가든,https://korean.visitseoul.net/restaurants/Samwon-Garden-kr/KOP024586?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024586, 서울 강남구 신사동 623-5 ,06023 서울 강남구 언주로 835 (삼원가든) ,02-548-3030,http://www.samwongarden.com/mall/,"평일 11:30~15:00, 17:00~22:00 / 주말 11:30~16:00, 17:00~22:00",3호선 압구정역 3번 출구,"한국어,영어","삼원전통 양념갈비, 한우생갈비"
2900,ko,55°와인앤다인,https://korean.visitseoul.net/restaurants/55°와인앤다인/KOP002896?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002896,135-954 서울특별시 강남구 청담동 83-1,06014 서울특별시 강남구 선릉로162길 12 (청담동) ,02-518-5578,http://55d.co.kr/,18:00 ~ 02:00(익일),"3호선 압구정역 2번 출구 분당선 압구정로데오역 3,4번 출구  ",,와인바
14746,ko,골드피쉬 딤섬퀴진,https://korean.visitseoul.net/restaurants/골드피쉬-kr/KOP014746?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014746,135-889 서울시 강남구 신사동 657-5 ,06018 서울특별시 강남구 압구정로48길 35 (신사동) 2층,0507-1345-5266,,11:30 ~ 15:00 / 17:30 ~ 21:40,3호선 신사역 8번 출구  ,,"새우딤섬, 구채교, 무떡볶음, 새우춘권, 시그니처볶음밥"
6218,ko,진아춘 광화문점,https://korean.visitseoul.net/restaurants/중화/KOP006215?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006215,110-999 서울 종로구 신문로1가 163 ,"03186 서울 종로구 새문안로 92 (신문로1가, 광화문오피시아) ",02-720-0688,,월~토 11:00 ~ 14:30 / 17:00 ~ 21:30,5호선 광화문역 6번 출구  ,,"짜장면, 고추간짜장, 삼선짜장, 볶음짜장"
4115,ko,더블린,https://korean.visitseoul.net/restaurants/더블린/KOP004113?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004113,135-931 서울 강남구 역삼동 814-5 814-5,06123 서울 강남구 강남대로 442 (역삼동) ,02-561-3281,,"월~목 15:00~01:00, 금 15:00~02:00, 토 14:00~02:00, 일 14:00~24:00",9호선 신논현역 4번 출구 2호선 강남역 11번 출구 ,,"아이리쉬 쇠고기 스튜, 리코타 치즈 샐러드, 고르곤졸라 피자"
